location,property_type,developer,furnishing_status,bedrooms,bathrooms,size_sqft,price,price_per_sqft,listing_category,year_built,property_age,squarefeet,neighborhood,yearbuilt
Suburb,Unknown,Unknown,Unknown,5,3,1707,282229.3445409684,165.33646428879229,High-End,2020,5,1707,Suburb,2020
Urban,Unknown,Unknown,Unknown,4,3,2804,247972.48706316875,88.4352664276636,Mid-Range,1995,30,2804,Urban,1995
Urban,Unknown,Unknown,Unknown,3,2,1560,186058.0091263228,119.26795456815564,Budget,1987,38,1560,Urban,1987
Suburb,Unknown,Unknown,Unknown,2,2,1827,308786.6989269614,169.01297149806317,High-End,2009,16,1827,Suburb,2009
Urban,Unknown,Unknown,Unknown,4,3,2665,277346.63130403304,104.07003050807994,High-End,2005,20,2665,Urban,2005
Suburb,Unknown,Unknown,Unknown,3,1,1955,175135.11097321115,89.58317696839445,Budget,1977,48,1955,Suburb,1977
Urban,Unknown,Unknown,Unknown,4,2,1516,222825.07780584137,146.98224129672914,Mid-Range,1956,69,1516,Urban,1956
Suburb,Unknown,Unknown,Unknown,5,2,1427,171739.9734358631,120.35036680859362,Budget,1999,26,1427,Suburb,1999
Urban,Unknown,Unknown,Unknown,4,1,2562,338345.83292068174,132.06316663570715,High-End,1988,37,2562,Urban,1988
Urban,Unknown,Unknown,Unknown,5,3,1159,123518.66931509432,106.57348517264393,Budget,1992,33,1159,Urban,1992
Rural,Unknown,Unknown,Unknown,4,1,1148,167884.2839662233,146.24066547580426,Budget,1984,41,1148,Rural,1984
Suburb,Unknown,Unknown,Unknown,2,1,1775,169727.2177024333,95.62096771968073,Budget,1957,68,1775,Suburb,1957
Urban,Unknown,Unknown,Unknown,5,1,2253,262816.6020963609,116.65184291893515,High-End,2004,21,2253,Urban,2004
Rural,Unknown,Unknown,Unknown,5,2,2735,298865.5495407193,109.27442396369993,High-End,2017,8,2735,Rural,2017
Rural,Unknown,Unknown,Unknown,3,3,2585,348220.5396644741,134.70813913519308,High-End,1966,59,2585,Rural,1966
Suburb,Unknown,Unknown,Unknown,5,3,1066,145881.65781230605,136.84958518978053,Budget,1970,55,1066,Suburb,1970
Urban,Unknown,Unknown,Unknown,3,2,2013,157919.54134383675,78.44984666857266,Budget,1972,53,2013,Urban,1972
Urban,Unknown,Unknown,Unknown,5,1,2835,259976.45018524863,91.7024515644616,Mid-Range,2016,9,2835,Urban,2016
Urban,Unknown,Unknown,Unknown,5,2,1380,185806.24854488,134.64220909049277,Budget,1980,45,1380,Urban,1980
Urban,Unknown,Unknown,Unknown,5,1,1057,92447.1281558547,87.46180525624854,Budget,1993,32,1057,Urban,1993
Rural,Unknown,Unknown,Unknown,5,1,2282,277838.5536529582,121.75221457184846,High-End,2021,4,2282,Rural,2021
Rural,Unknown,Unknown,Unknown,3,1,1341,103012.47290838145,76.8176531755268,Budget,1976,49,1341,Rural,1976
Rural,Unknown,Unknown,Unknown,2,1,2861,286280.9996012785,100.06326445343534,High-End,1998,27,2861,Rural,1998
Suburb,Unknown,Unknown,Unknown,4,2,2153,196594.9196879809,91.3120853172229,Mid-Range,1974,51,2153,Suburb,1974
Suburb,Unknown,Unknown,Unknown,5,1,1726,197917.27158000972,114.66817588644827,Mid-Range,2014,11,1726,Suburb,2014
Rural,Unknown,Unknown,Unknown,5,2,2195,194148.8068355202,88.4504814740411,Mid-Range,2009,16,2195,Rural,2009
Urban,Unknown,Unknown,Unknown,2,1,1769,182714.5828759603,103.28693209494647,Budget,1991,34,1769,Urban,1991
Urban,Unknown,Unknown,Unknown,3,2,1613,207880.54227645195,128.87820351918904,Mid-Range,1980,45,1613,Urban,1980
Rural,Unknown,Unknown,Unknown,4,3,2232,230141.3497796465,103.10992373640076,Mid-Range,1992,33,2232,Rural,1992
Urban,Unknown,Unknown,Unknown,2,2,2826,316032.5154944544,111.83033103130022,High-End,1977,48,2826,Urban,1977
Urban,Unknown,Unknown,Unknown,2,3,1353,91903.73216582696,67.92589221421062,Budget,1980,45,1353,Urban,1980
Suburb,Unknown,Unknown,Unknown,2,2,2494,217345.36865761012,87.14730098540903,Mid-Range,2004,21,2494,Suburb,2004
Rural,Unknown,Unknown,Unknown,2,3,2821,271411.6342943327,96.21114296147915,High-End,1962,63,2821,Rural,1962
Suburb,Unknown,Unknown,Unknown,5,2,1115,99181.050327637,88.95161464362063,Budget,1958,67,1115,Suburb,1958
Suburb,Unknown,Unknown,Unknown,4,1,2287,265385.7482109168,116.04099178439739,High-End,1992,33,2287,Suburb,1992
Urban,Unknown,Unknown,Unknown,5,3,1661,273609.88102912303,164.72599700729864,High-End,1997,28,1661,Urban,1997
Rural,Unknown,Unknown,Unknown,2,1,2835,280689.1106405122,99.0085046351013,High-End,1998,27,2835,Rural,1998
Rural,Unknown,Unknown,Unknown,4,3,2465,355776.1230613863,144.3310844062419,High-End,1988,37,2465,Rural,1988
Urban,Unknown,Unknown,Unknown,2,1,2571,325608.44771613786,126.64661521436712,High-End,1953,72,2571,Urban,1953
Rural,Unknown,Unknown,Unknown,3,1,1452,135392.48871761648,93.24551564574138,Budget,1962,63,1452,Rural,1962
Urban,Unknown,Unknown,Unknown,2,2,2868,299315.91177887126,104.36398597589654,High-End,1993,32,2868,Urban,1993
Suburb,Unknown,Unknown,Unknown,2,1,2500,360810.5625084406,144.32422500337623,High-End,1950,75,2500,Suburb,1950
Rural,Unknown,Unknown,Unknown,3,3,1286,177114.99302419467,137.7255000188139,Budget,1993,32,1286,Rural,1993
Suburb,Unknown,Unknown,Unknown,5,3,2326,226148.0628391361,97.22616631089257,Mid-Range,2002,23,2326,Suburb,2002
Suburb,Unknown,Unknown,Unknown,4,3,2016,274266.699329752,136.0449897469008,High-End,1965,60,2016,Suburb,1965
Rural,Unknown,Unknown,Unknown,2,2,1310,142398.43172791146,108.70109292206982,Budget,1959,66,1310,Rural,1959
Urban,Unknown,Unknown,Unknown,2,2,1207,149446.0249864199,123.8160936092957,Budget,2015,10,1207,Urban,2015
Suburb,Unknown,Unknown,Unknown,3,3,1617,253647.9876719982,156.86331952504528,Mid-Range,1952,73,1617,Suburb,1952
Rural,Unknown,Unknown,Unknown,4,1,1445,185532.52649169872,128.39621210498183,Budget,2021,4,1445,Rural,2021
Rural,Unknown,Unknown,Unknown,3,2,1669,193850.22962433385,116.14753123087708,Mid-Range,1996,29,1669,Rural,1996
Urban,Unknown,Unknown,Unknown,2,1,1632,171005.7997454631,104.78296553030827,Budget,1958,67,1632,Urban,1958
Suburb,Unknown,Unknown,Unknown,5,2,1054,164103.41159787323,155.69583643061975,Budget,1995,30,1054,Suburb,1995
Urban,Unknown,Unknown,Unknown,5,2,1911,161795.06752663586,84.66513214371317,Budget,1976,49,1911,Urban,1976
Rural,Unknown,Unknown,Unknown,4,2,2035,183813.67330562032,90.32612938851122,Budget,2000,25,2035,Rural,2000
Rural,Unknown,Unknown,Unknown,2,2,1656,236467.1067425485,142.79414658366454,Mid-Range,2012,13,1656,Rural,2012
Urban,Unknown,Unknown,Unknown,3,3,2423,408992.8409896137,168.7960548863449,High-End,2008,17,2423,Urban,2008
Suburb,Unknown,Unknown,Unknown,2,2,2931,331223.32536600763,113.00693461822163,High-End,1987,38,2931,Suburb,1987
Urban,Unknown,Unknown,Unknown,3,2,2671,364027.04431803327,136.28867252640705,High-End,1999,26,2671,Urban,1999
Suburb,Unknown,Unknown,Unknown,3,3,1979,192164.87514669777,97.10200866432429,Mid-Range,2009,16,1979,Suburb,2009
Suburb,Unknown,Unknown,Unknown,4,3,1514,200556.9062029506,132.46823395175073,Mid-Range,2019,6,1514,Suburb,2019
Rural,Unknown,Unknown,Unknown,3,3,2679,164170.08733128823,61.280361079241594,Budget,1993,32,2679,Rural,1993
Rural,Unknown,Unknown,Unknown,4,3,2565,280858.6875694116,109.49656435454642,High-End,1983,42,2565,Rural,1983
Urban,Unknown,Unknown,Unknown,5,1,1236,197949.2005000472,160.1530748382259,Mid-Range,2020,5,1236,Urban,2020
Suburb,Unknown,Unknown,Unknown,4,3,2302,224883.0968575621,97.69031140641273,Mid-Range,2001,24,2302,Suburb,2001
Urban,Unknown,Unknown,Unknown,4,3,1347,151703.95339045892,112.62357341533699,Budget,1959,66,1347,Urban,1959
Suburb,Unknown,Unknown,Unknown,4,3,1626,244823.309392412,150.56784095474293,Mid-Range,1996,29,1626,Suburb,1996
Urban,Unknown,Unknown,Unknown,5,1,2127,191954.0088941485,90.24636055202092,Mid-Range,2009,16,2127,Urban,2009
Urban,Unknown,Unknown,Unknown,4,3,1629,221591.32293774188,136.02905029941184,Mid-Range,1965,60,1629,Urban,1965
Urban,Unknown,Unknown,Unknown,3,1,2540,174174.07819550647,68.57247173051437,Budget,1983,42,2540,Urban,1983
Rural,Unknown,Unknown,Unknown,3,2,2895,369396.5040953293,127.5981015873331,High-End,1977,48,2895,Rural,1977
Urban,Unknown,Unknown,Unknown,4,1,2271,239165.5258721379,105.31286916430554,Mid-Range,1956,69,2271,Urban,1956
Urban,Unknown,Unknown,Unknown,3,3,1363,164961.45056132355,121.02821024308405,Budget,2006,19,1363,Urban,2006
Suburb,Unknown,Unknown,Unknown,4,1,1320,182153.3849097735,137.99498856801023,Budget,1975,50,1320,Suburb,1975
Rural,Unknown,Unknown,Unknown,5,1,2656,173033.963628569,65.1483296794311,Budget,1999,26,2656,Rural,1999
Suburb,Unknown,Unknown,Unknown,3,1,1285,79935.45027610265,62.20657609035226,Budget,1989,36,1285,Suburb,1989
Urban,Unknown,Unknown,Unknown,4,1,1148,140763.40949960914,122.6162103655132,Budget,1978,47,1148,Urban,1978
Urban,Unknown,Unknown,Unknown,2,1,2107,175527.7662732706,83.30696073719534,Budget,1963,62,2107,Urban,1963
Urban,Unknown,Unknown,Unknown,5,1,2989,260583.8227368485,87.18093768379006,High-End,1963,62,2989,Urban,1963
Rural,Unknown,Unknown,Unknown,2,1,1405,190279.36228163727,135.43015109013328,Mid-Range,2010,15,1405,Rural,2010
Suburb,Unknown,Unknown,Unknown,4,1,1977,179676.8232035265,90.88357268767147,Budget,1987,38,1977,Suburb,1987
Rural,Unknown,Unknown,Unknown,3,2,1455,162943.93530814047,111.98895897466699,Budget,1957,68,1455,Rural,1957
Urban,Unknown,Unknown,Unknown,4,2,2766,271413.3498570895,98.12485533517336,High-End,1978,47,2766,Urban,1978
Suburb,Unknown,Unknown,Unknown,3,3,1799,182670.26416401123,101.53989114175165,Budget,1988,37,1799,Suburb,1988
Urban,Unknown,Unknown,Unknown,4,3,2184,264847.90397817147,121.26735530136057,High-End,1985,40,2184,Urban,1985
Urban,Unknown,Unknown,Unknown,4,3,2012,184556.1861637788,91.72772672156003,Budget,2001,24,2012,Urban,2001
Rural,Unknown,Unknown,Unknown,3,3,1783,217462.25820449163,121.96425025490277,Mid-Range,1998,27,1783,Rural,1998
Urban,Unknown,Unknown,Unknown,3,3,1459,129503.45794745392,88.761794343697,Budget,2009,16,1459,Urban,2009
Urban,Unknown,Unknown,Unknown,4,3,2573,292542.42292661814,113.69701629483798,High-End,1967,58,2573,Urban,1967
Urban,Unknown,Unknown,Unknown,2,2,2523,264221.31783821696,104.725056614434,High-End,1980,45,2523,Urban,1980
Urban,Unknown,Unknown,Unknown,5,2,1737,127925.26095581542,73.64724292217353,Budget,2009,16,1737,Urban,2009
Suburb,Unknown,Unknown,Unknown,2,2,1508,167390.45738476183,111.00162956549192,Budget,1963,62,1508,Suburb,1963
Urban,Unknown,Unknown,Unknown,2,1,2677,263029.16427251097,98.25519771106126,High-End,1994,31,2677,Urban,1994
Rural,Unknown,Unknown,Unknown,2,1,2827,313460.6360440658,110.88101734844918,High-End,1989,36,2827,Rural,1989
Rural,Unknown,Unknown,Unknown,2,3,1480,110451.38400009854,74.62931351358009,Budget,2011,14,1480,Rural,2011
Suburb,Unknown,Unknown,Unknown,3,2,2686,327467.7285262308,121.91650354662353,High-End,2018,7,2686,Suburb,2018
Urban,Unknown,Unknown,Unknown,2,3,1113,103271.5865763537,92.78669054479218,Budget,2020,5,1113,Urban,2020
Rural,Unknown,Unknown,Unknown,5,2,1748,236602.1870130984,135.355942227173,Mid-Range,1950,75,1748,Rural,1950
Rural,Unknown,Unknown,Unknown,3,2,2601,373516.5634048485,143.60498400801558,High-End,1981,44,2601,Rural,1981
Rural,Unknown,Unknown,Unknown,2,3,1360,70719.58385552965,51.99969401141886,Budget,2016,9,1360,Rural,2016
Urban,Unknown,Unknown,Unknown,3,3,1340,105658.74713031056,78.84981129127654,Budget,2004,21,1340,Urban,2004
Suburb,Unknown,Unknown,Unknown,2,1,1769,151680.71976955602,85.74376470862408,Budget,1964,61,1769,Suburb,1964
Suburb,Unknown,Unknown,Unknown,2,2,1760,197457.27584185344,112.19163400105309,Mid-Range,2010,15,1760,Suburb,2010
Suburb,Unknown,Unknown,Unknown,5,1,1968,233516.44555638923,118.65673046564493,Mid-Range,2005,20,1968,Suburb,2005
Rural,Unknown,Unknown,Unknown,3,1,1448,128932.84374939228,89.04201916394494,Budget,1988,37,1448,Rural,1988
Suburb,Unknown,Unknown,Unknown,3,1,2866,350900.7637619887,122.43571659525078,High-End,1971,54,2866,Suburb,1971
Rural,Unknown,Unknown,Unknown,4,1,1834,249037.33016868628,135.78916584988346,Mid-Range,1968,57,1834,Rural,1968
Suburb,Unknown,Unknown,Unknown,2,2,2203,294099.9274171592,133.4997400894958,High-End,2010,15,2203,Suburb,2010
Rural,Unknown,Unknown,Unknown,2,2,2725,328977.2575722757,120.725599109092,High-End,1999,26,2725,Rural,1999
Urban,Unknown,Unknown,Unknown,5,1,2430,335396.323364622,138.02317833935064,High-End,1967,58,2430,Urban,1967
Rural,Unknown,Unknown,Unknown,5,2,2689,267700.7541619928,99.55401791074482,High-End,2010,15,2689,Rural,2010
Suburb,Unknown,Unknown,Unknown,3,1,2219,204841.7274701333,92.31263067604024,Mid-Range,1994,31,2219,Suburb,1994
Rural,Unknown,Unknown,Unknown,5,3,2489,229651.58275489687,92.2666061691028,Mid-Range,1960,65,2489,Rural,1960
Urban,Unknown,Unknown,Unknown,3,1,1310,175567.1543689769,134.02072852593656,Budget,1962,63,1310,Urban,1962
Suburb,Unknown,Unknown,Unknown,2,3,1261,156059.51264342747,123.75853500668316,Budget,1988,37,1261,Suburb,1988
Urban,Unknown,Unknown,Unknown,2,1,2442,297776.685162467,121.93967451370476,High-End,2015,10,2442,Urban,2015
Suburb,Unknown,Unknown,Unknown,3,1,1405,140509.8533588641,100.00701306680718,Budget,1994,31,1405,Suburb,1994
Urban,Unknown,Unknown,Unknown,5,2,2962,398064.00701062,134.39027920682645,High-End,1984,41,2962,Urban,1984
Suburb,Unknown,Unknown,Unknown,5,3,1142,161606.509158991,141.51182938615673,Budget,1982,43,1142,Suburb,1982
Urban,Unknown,Unknown,Unknown,3,2,1341,136880.2644715225,102.07327701082961,Budget,1980,45,1341,Urban,1980
Suburb,Unknown,Unknown,Unknown,2,1,2339,247781.29579089832,105.93471389093558,Mid-Range,1967,58,2339,Suburb,1967
Rural,Unknown,Unknown,Unknown,3,3,2124,316920.5006364158,149.20927525254982,High-End,2014,11,2124,Rural,2014
Urban,Unknown,Unknown,Unknown,5,1,1243,152934.5099199731,123.03661296860265,Budget,1998,27,1243,Urban,1998
Suburb,Unknown,Unknown,Unknown,3,3,1489,177247.89201046806,119.03820820044866,Budget,1964,61,1489,Suburb,1964
Suburb,Unknown,Unknown,Unknown,2,3,1011,137967.29366320116,136.46616583897247,Budget,2013,12,1011,Suburb,2013
Rural,Unknown,Unknown,Unknown,4,1,2262,276113.8232146814,122.06623484291839,High-End,1956,69,2262,Rural,1956
Urban,Unknown,Unknown,Unknown,3,1,1560,189661.63875185465,121.57797355888118,Mid-Range,2006,19,1560,Urban,2006
Suburb,Unknown,Unknown,Unknown,4,2,1041,160042.7560475324,153.73943904662093,Budget,1998,27,1041,Suburb,1998
Suburb,Unknown,Unknown,Unknown,3,2,1677,212913.1142752002,126.96071214979142,Mid-Range,1970,55,1677,Suburb,1970
Rural,Unknown,Unknown,Unknown,5,1,1593,203422.2553533653,127.69758653695247,Mid-Range,1989,36,1593,Rural,1989
Rural,Unknown,Unknown,Unknown,5,2,2452,364024.4172265173,148.46020278406087,High-End,1961,64,2452,Rural,1961
Urban,Unknown,Unknown,Unknown,4,2,2826,273574.0864676888,96.80611693831875,High-End,1971,54,2826,Urban,1971
Urban,Unknown,Unknown,Unknown,3,1,2181,259341.20784365383,118.90931125339469,Mid-Range,1958,67,2181,Urban,1958
Rural,Unknown,Unknown,Unknown,5,3,2239,245378.18863564264,109.59275955142593,Mid-Range,1980,45,2239,Rural,1980
Urban,Unknown,Unknown,Unknown,4,1,2693,249890.303923019,92.79253766172262,Mid-Range,1952,73,2693,Urban,1952
Rural,Unknown,Unknown,Unknown,4,2,2485,262092.6669898301,105.46988611260768,High-End,1992,33,2485,Rural,1992
Rural,Unknown,Unknown,Unknown,3,1,1133,80594.28817458858,71.1335288390014,Budget,1997,28,1133,Rural,1997
Suburb,Unknown,Unknown,Unknown,5,1,2090,242814.9044498574,116.179380119549,Mid-Range,1972,53,2090,Suburb,1972
Urban,Unknown,Unknown,Unknown,4,3,2871,326375.3754196741,113.68003323569282,High-End,2010,15,2871,Urban,2010
Suburb,Unknown,Unknown,Unknown,2,3,2030,238146.63136303663,117.31361150888505,Mid-Range,1964,61,2030,Suburb,1964
Rural,Unknown,Unknown,Unknown,2,2,1947,202304.1487721622,103.90557204528105,Mid-Range,1995,30,1947,Rural,1995
Rural,Unknown,Unknown,Unknown,5,2,2549,287182.5971163202,112.66480859800714,High-End,2005,20,2549,Rural,2005
Urban,Unknown,Unknown,Unknown,5,2,1072,101520.45123919904,94.70191346940209,Budget,1963,62,1072,Urban,1963
Urban,Unknown,Unknown,Unknown,2,2,1398,134286.878140162,96.05642213173248,Budget,1997,28,1398,Urban,1997
Rural,Unknown,Unknown,Unknown,4,2,2428,220874.99325776848,90.96993132527533,Mid-Range,1994,31,2428,Rural,1994
Rural,Unknown,Unknown,Unknown,3,1,2698,229165.6644404115,84.93908985930744,Mid-Range,1973,52,2698,Rural,1973
Urban,Unknown,Unknown,Unknown,4,1,1577,86547.87097877152,54.881338604167105,Budget,2002,23,1577,Urban,2002
Rural,Unknown,Unknown,Unknown,5,2,1858,271613.636098798,146.18602588740475,High-End,1968,57,1858,Rural,1968
Urban,Unknown,Unknown,Unknown,5,3,1129,212420.03846466023,188.1488383212225,Mid-Range,1956,69,1129,Urban,1956
Suburb,Unknown,Unknown,Unknown,3,3,1930,130717.95734358556,67.72951157698733,Budget,2011,14,1930,Suburb,2011
Suburb,Unknown,Unknown,Unknown,4,2,2489,287435.8501974413,115.48246291580607,High-End,1996,29,2489,Suburb,1996
Rural,Unknown,Unknown,Unknown,3,1,2229,184609.1197533529,82.82149831913544,Budget,1999,26,2229,Rural,1999
Rural,Unknown,Unknown,Unknown,4,3,2811,284051.5015766079,101.0499827736065,High-End,2012,13,2811,Rural,2012
Urban,Unknown,Unknown,Unknown,4,3,2791,300843.7658313857,107.79067210010236,High-End,1999,26,2791,Urban,1999
Urban,Unknown,Unknown,Unknown,2,3,1265,119980.72637278184,94.84642401010422,Budget,1974,51,1265,Urban,1974
Suburb,Unknown,Unknown,Unknown,4,3,2560,332647.30219807685,129.94035242112378,High-End,1988,37,2560,Suburb,1988
Rural,Unknown,Unknown,Unknown,5,1,2985,456959.8043667304,153.08536159689461,High-End,1961,64,2985,Rural,1961
Suburb,Unknown,Unknown,Unknown,5,1,1792,141586.2604149567,79.01018996370351,Budget,2004,21,1792,Suburb,2004
Urban,Unknown,Unknown,Unknown,5,3,1252,204133.36135591185,163.0458157794823,Mid-Range,1972,53,1252,Urban,1972
Rural,Unknown,Unknown,Unknown,2,1,1821,221151.911203649,121.44531093006536,Mid-Range,2008,17,1821,Rural,2008
Urban,Unknown,Unknown,Unknown,3,1,2312,249184.8817878236,107.77892810892024,Mid-Range,1981,44,2312,Urban,1981
Suburb,Unknown,Unknown,Unknown,5,2,1163,106470.3288068668,91.54800413316148,Budget,1966,59,1163,Suburb,1966
Rural,Unknown,Unknown,Unknown,5,2,1094,42159.00376463884,38.53656651246695,Budget,1977,48,1094,Rural,1977
Urban,Unknown,Unknown,Unknown,3,2,2805,325843.3317660063,116.16518066524289,High-End,1992,33,2805,Urban,1992
Urban,Unknown,Unknown,Unknown,2,2,1832,208247.04413229265,113.67196732112045,Mid-Range,1998,27,1832,Urban,1998
Suburb,Unknown,Unknown,Unknown,4,3,2133,247235.33064199763,115.90967212470588,Mid-Range,1993,32,2133,Suburb,1993
Suburb,Unknown,Unknown,Unknown,3,2,1335,191030.54677831888,143.09404253057593,Mid-Range,2006,19,1335,Suburb,2006
Rural,Unknown,Unknown,Unknown,4,2,1821,232581.09643138992,127.72163450378359,Mid-Range,1963,62,1821,Rural,1963
Suburb,Unknown,Unknown,Unknown,4,1,1237,145917.73897402838,117.96098542767048,Budget,1976,49,1237,Suburb,1976
Urban,Unknown,Unknown,Unknown,4,3,1380,205654.5394443692,149.02502858287625,Mid-Range,1956,69,1380,Urban,1956
Rural,Unknown,Unknown,Unknown,3,1,2459,268616.66675306903,109.2381727340663,High-End,2005,20,2459,Rural,2005
Urban,Unknown,Unknown,Unknown,3,1,1898,213395.4880068581,112.43176396567866,Mid-Range,1996,29,1898,Urban,1996
Rural,Unknown,Unknown,Unknown,4,1,1482,237087.8453302385,159.97830319179386,Mid-Range,1961,64,1482,Rural,1961
Urban,Unknown,Unknown,Unknown,2,2,2960,317306.94852143683,107.19829341940434,High-End,1951,74,2960,Urban,1951
Suburb,Unknown,Unknown,Unknown,2,3,1901,130462.64067996334,68.62842750129582,Budget,2021,4,1901,Suburb,2021
Suburb,Unknown,Unknown,Unknown,2,2,2048,266338.5957818769,130.04814247161957,High-End,2005,20,2048,Suburb,2005
Rural,Unknown,Unknown,Unknown,5,3,2676,346205.2457136336,129.37415759104394,High-End,1965,60,2676,Rural,1965
Urban,Unknown,Unknown,Unknown,4,1,2140,233665.5838934699,109.18952518386445,Mid-Range,1974,51,2140,Urban,1974
Suburb,Unknown,Unknown,Unknown,5,3,1481,241926.84475859703,163.35371016785754,Mid-Range,1952,73,1481,Suburb,1952
Suburb,Unknown,Unknown,Unknown,2,1,2415,228823.6392020693,94.75098931762703,Mid-Range,1994,31,2415,Suburb,1994
Suburb,Unknown,Unknown,Unknown,3,2,1916,212662.8762729967,110.99315045563503,Mid-Range,1999,26,1916,Suburb,1999
Rural,Unknown,Unknown,Unknown,2,1,1993,277032.4980874956,139.002758699195,High-End,1954,71,1993,Rural,1954
Suburb,Unknown,Unknown,Unknown,5,2,1963,211545.3915700172,107.76637369842955,Mid-Range,1982,43,1963,Suburb,1982
Urban,Unknown,Unknown,Unknown,5,2,1536,166303.81337519202,108.27071183280731,Budget,2014,11,1536,Urban,2014
Rural,Unknown,Unknown,Unknown,2,2,2102,231128.1902523425,109.95632267000119,Mid-Range,1981,44,2102,Rural,1981
Rural,Unknown,Unknown,Unknown,4,1,2603,325865.96512234746,125.18861510654916,High-End,1978,47,2603,Rural,1978
Rural,Unknown,Unknown,Unknown,3,2,2196,181063.3492863672,82.45143410126012,Budget,1972,53,2196,Rural,1972
Rural,Unknown,Unknown,Unknown,3,3,2979,377346.1408433694,126.6687280440985,High-End,1961,64,2979,Rural,1961
Rural,Unknown,Unknown,Unknown,2,3,2035,275975.0651669102,135.6142826373023,High-End,2009,16,2035,Rural,2009
Rural,Unknown,Unknown,Unknown,4,3,2823,379295.39268159337,134.35897721629237,High-End,1996,29,2823,Rural,1996
Suburb,Unknown,Unknown,Unknown,4,3,1127,56134.95578151416,49.80918880347308,Budget,1960,65,1127,Suburb,1960
Rural,Unknown,Unknown,Unknown,2,2,2631,336783.98532572103,128.0060757604413,High-End,1987,38,2631,Rural,1987
